comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
Ugx3tV70wm-i4-wWhyh4AaABAg,UwMp3UMVn1I,main_comment,,@rubber-ball,http://www.youtube.com/@rubber-ball,진짜 망세피티 요물이네ㅋㅋㅋㅋㅋㅋ,0,2025-09-10T09:53:00Z,2025-09-10T09:53:00Z,0
UgxcS5cZjHIZH-RqgIt4AaABAg,UwMp3UMVn1I,main_comment,,@046046,http://www.youtube.com/@046046,말하는거 개웃기네 진짜 ㅋㅋㅋㅋ<br>뭘 어떻게 하면 말투가 저래??,0,2025-09-11T05:05:37Z,2025-09-11T05:05:37Z,0
UgwALZT3Z0ypXYfCwaJ4AaABAg,UwMp3UMVn1I,main_comment,,@flujoru,http://www.youtube.com/@flujoru,이 집 gpt 찰지네.,0,2025-09-10T03:57:02Z,2025-09-10T03:57:02Z,0
UgzVJ2q_4h5ofkqx-NV4AaABAg,UwMp3UMVn1I,main_comment,,@YouTubeKorea_director,http://www.youtube.com/@YouTubeKorea_director,진짜 이게 gpt를 쓰는거지ㅋㅋㅋㅋ 얼마나 학습했으면 저따구로 말하냐,1,2025-09-10T23:57:59Z,2025-09-10T23:57:59Z,0
UgwgfxQEZ9ACr_V66RZ4AaABAg,UwMp3UMVn1I,main_comment,,@gpwlsl1042,http://www.youtube.com/@gpwlsl1042,하세님~~~~~^♡^/❤❤❤,0,2025-09-10T04:34:27Z,2025-09-10T04:34:27Z,0
UgyBNpzqLV3J4HLwDiV4AaABAg,UwMp3UMVn1I,main_comment,,@kim-bx8xz,http://www.youtube.com/@kim-bx8xz,스카이넷이 이렇게 만들어졌구나,0,2025-09-11T13:13:06Z,2025-09-11T13:13:06Z,0
Ugyt2NPH9gtYyx1V_8h4AaABAg,UwMp3UMVn1I,main_comment,,@burninghorse37,http://www.youtube.com/@burninghorse37,ㅋㅋㅋㅋㅋㅋㅋ아 진짜 미치겠네 한글이사료,1,2025-09-10T03:50:38Z,2025-09-10T03:50:38Z,0
UgxRpChsdvPg_nV1B9l4AaABAg,UwMp3UMVn1I,main_comment,,@후1002,http://www.youtube.com/@%ED%9B%841002,이 방송은 ~!,0,2025-09-10T05:06:28Z,2025-09-10T05:06:28Z,0
Ugw8IPIGXUTJbjK9R7N4AaABAg,UwMp3UMVn1I,main_comment,,@이름뭐하지-j9l,http://www.youtube.com/@%EC%9D%B4%EB%A6%84%EB%AD%90%ED%95%98%EC%A7%80-j9l,맨날 AI  와 싸우는 H,0,2025-09-10T04:50:31Z,2025-09-10T04:50:31Z,0
Ugy7a7xekh3IfzPo79p4AaABAg,UwMp3UMVn1I,main_comment,,@doconi-x6m,http://www.youtube.com/@doconi-x6m,ㅈㄴ웃기네 ㅋㅋㅋㅋㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㄱㅋㄱㄱㅋ,0,2025-09-10T14:55:05Z,2025-09-10T14:55:05Z,0
UgxlgoPkgeqezwUGJoJ4AaABAg,UwMp3UMVn1I,main_comment,,@국산나무,http://www.youtube.com/@%EA%B5%AD%EC%82%B0%EB%82%98%EB%AC%B4,gpt 입 잘터네 ㅋㅋㅋㅋㅋㅋㅋ,0,2025-09-10T05:59:14Z,2025-09-10T05:59:14Z,0
