comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
Ugwc0d9zjmM_Xu4628d4AaABAg.A2MfZoTJz5_A2My7dBx_pz,BtdaUak8ZSw,reply,Ugwc0d9zjmM_Xu4628d4AaABAg,@KMS-P,http://www.youtube.com/@KMS-P,​@@갓도그똘킹은 살에 돌이라서 역으로 박살 날듯 ㄷㄷ,49,2024-04-18T09:27:20Z,2024-04-18T09:27:20Z,0
UgyqNIbDPgMUfH3jZB14AaABAg,BtdaUak8ZSw,main_comment,,@Nossi_145,http://www.youtube.com/@Nossi_145,ㅈㄴ 럭키 심심이ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4488,2024-04-18T07:22:09Z,2024-04-18T07:22:09Z,6
UgyqNIbDPgMUfH3jZB14AaABAg.A2MjnofmvFMA2OiZCeV9YU,BtdaUak8ZSw,reply,UgyqNIbDPgMUfH3jZB14AaABAg,@9lee495,http://www.youtube.com/@9lee495,럭키 심심이 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋ,94,2024-04-19T01:49:46Z,2024-04-19T01:49:46Z,0
UgyqNIbDPgMUfH3jZB14AaABAg.A2MjnofmvFMA2QHDjtzelM,BtdaUak8ZSw,reply,UgyqNIbDPgMUfH3jZB14AaABAg,@유x8메그내릭,http://www.youtube.com/@%EC%9C%A0x8%EB%A9%94%EA%B7%B8%EB%82%B4%EB%A6%AD,​@@개시키? ㅅㅂ 알면 안 되는 사실을 알아버린 것 같은데,99,2024-04-19T16:20:39Z,2024-06-12T21:21:22Z,0
UgyqNIbDPgMUfH3jZB14AaABAg.A2MjnofmvFMA2R5jrd-ETu,BtdaUak8ZSw,reply,UgyqNIbDPgMUfH3jZB14AaABAg,@fghfs,http://www.youtube.com/@fghfs,럭키 심심이 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2024-04-19T23:59:33Z,2024-04-19T23:59:33Z,0
UgyqNIbDPgMUfH3jZB14AaABAg.A2MjnofmvFMA2RyyJGf5a3,BtdaUak8ZSw,reply,UgyqNIbDPgMUfH3jZB14AaABAg,@무지성새싹,http://www.youtube.com/@%EB%AC%B4%EC%A7%80%EC%84%B1%EC%83%88%EC%8B%B9,@@개시키 남궁형이 그걸 어찌...?,26,2024-04-20T08:10:52Z,2024-06-12T21:21:22Z,0
UgyqNIbDPgMUfH3jZB14AaABAg.A2MjnofmvFMA3uMDxmfga0,BtdaUak8ZSw,reply,UgyqNIbDPgMUfH3jZB14AaABAg,@장한울-o4v,http://www.youtube.com/@%EC%9E%A5%ED%95%9C%EC%9A%B8-o4v,언럭키인듯,0,2024-05-26T14:32:14Z,2024-05-26T14:32:14Z,0
UgymDUEsBLfFICRyx094AaABAg,BtdaUak8ZSw,main_comment,,@뜨0379,http://www.youtube.com/@%EB%9C%A80379,저건 끝말읽기잖아ㅋㅋ,4780,2024-04-18T07:45:47Z,2024-04-18T07:45:47Z,28
UgymDUEsBLfFICRyx094AaABAg.A2MmVuhnAvtA2N54ySq765,BtdaUak8ZSw,reply,UgymDUEsBLfFICRyx094AaABAg,@씹딱용계정,http://www.youtube.com/@%EC%94%B9%EB%94%B1%EC%9A%A9%EA%B3%84%EC%A0%95,ㅋㅋㅋㅋㅋㅋㅋㅋ,54,2024-04-18T10:36:53Z,2024-04-18T10:36:53Z,0
UgymDUEsBLfFICRyx094AaABAg.A2MmVuhnAvtA2NMEGuZvFb,BtdaUak8ZSw,reply,UgymDUEsBLfFICRyx094AaABAg,@SEOUL12345,http://www.youtube.com/@SEOUL12345,끝말잃기,169,2024-04-18T13:06:42Z,2024-04-18T13:06:51Z,0
UgymDUEsBLfFICRyx094AaABAg.A2MmVuhnAvtA2Ox04Dam0H,BtdaUak8ZSw,reply,UgymDUEsBLfFICRyx094AaABAg,@Bammeul,http://www.youtube.com/@Bammeul,천잰갘ㅋㅋㅋ,61,2024-04-19T03:56:03Z,2024-04-19T03:56:03Z,0
UgymDUEsBLfFICRyx094AaABAg.A2MmVuhnAvtA2RHRNghKed,BtdaUak8ZSw,reply,UgymDUEsBLfFICRyx094AaABAg,@zz3275,http://www.youtube.com/@zz3275,아맞네ㅋㅋㅋㅋㅋㅋㅋ,34,2024-04-20T01:41:45Z,2024-04-20T01:41:45Z,0
UgymDUEsBLfFICRyx094AaABAg.A2MmVuhnAvtA2T6rudv05k,BtdaUak8ZSw,reply,UgymDUEsBLfFICRyx094AaABAg,@hwi.x2,http://www.youtube.com/@hwi.x2,오~,13,2024-04-20T18:47:53Z,2024-04-20T18:47:53Z,0
UgxFBVNe95RFnTbQFQh4AaABAg,BtdaUak8ZSw,main_comment,,@Omiza196,http://www.youtube.com/@Omiza196,어떻게든 이기려고 저러는게 개웃기네ㅋㅋㅋㅋ저러고 내가 한글자쓰면<br>[끝말잇기법칙에 위배됩니다]이러겠지ㅋㅋㅋㅋㅋ,1355,2024-04-18T08:47:22Z,2024-04-18T08:47:22Z,2
UgxFBVNe95RFnTbQFQh4AaABAg.A2MtYy87ObJA2NL7JcB8Jp,BtdaUak8ZSw,reply,UgxFBVNe95RFnTbQFQh4AaABAg,@hosung34d,http://www.youtube.com/@hosung34d,사실 ai도 어떤 ㅈ간이 그지랄해서 아 억지부려야 이기는구나 학습하고 저러는걸지도 ㅋㅋ,187,2024-04-18T12:57:03Z,2024-04-18T12:57:03Z,0
UgxFBVNe95RFnTbQFQh4AaABAg.A2MtYy87ObJA2OwxmWImWE,BtdaUak8ZSw,reply,UgxFBVNe95RFnTbQFQh4AaABAg,@Bammeul,http://www.youtube.com/@Bammeul,ㄱㅇㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,2024-04-19T03:55:36Z,2024-04-19T03:55:36Z,0
UgxDG4uIQJPpa1gQQBF4AaABAg,BtdaUak8ZSw,main_comment,,@초리07,http://www.youtube.com/@%EC%B4%88%EB%A6%AC07,계속해! 가 ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋㅋ 이새끼 AI아님,7320,2024-04-18T07:30:35Z,2024-04-18T07:30:35Z,16
UgxDG4uIQJPpa1gQQBF4AaABAg.A2MklZM01-uA2NGZmwwKTY,BtdaUak8ZSw,reply,UgxDG4uIQJPpa1gQQBF4AaABAg,@고망무,http://www.youtube.com/@%EA%B3%A0%EB%A7%9D%EB%AC%B4,진행시켜,164,2024-04-18T12:17:12Z,2024-04-18T12:17:12Z,0
UgxDG4uIQJPpa1gQQBF4AaABAg.A2MklZM01-uA2Nbc-ErOwe,BtdaUak8ZSw,reply,UgxDG4uIQJPpa1gQQBF4AaABAg,@그저그런시청자,http://www.youtube.com/@%EA%B7%B8%EC%A0%80%EA%B7%B8%EB%9F%B0%EC%8B%9C%EC%B2%AD%EC%9E%90,​@@MBVLC...?,61,2024-04-18T15:29:53Z,2024-06-12T21:33:37Z,0
UgxDG4uIQJPpa1gQQBF4AaABAg.A2MklZM01-uA2OBprDWqGQ,BtdaUak8ZSw,reply,UgxDG4uIQJPpa1gQQBF4AaABAg,@2buldubgo-aircun,http://www.youtube.com/@2buldubgo-aircun,​@@MBVLC오...,40,2024-04-18T20:55:05Z,2024-06-12T21:33:37Z,0
UgxDG4uIQJPpa1gQQBF4AaABAg.A2MklZM01-uA2OE7KdJDpN,BtdaUak8ZSw,reply,UgxDG4uIQJPpa1gQQBF4AaABAg,@CapyCapie,http://www.youtube.com/@CapyCapie,&#39;빼&#39;,34,2024-04-18T21:15:05Z,2024-04-18T21:15:05Z,0
UgxDG4uIQJPpa1gQQBF4AaABAg.A2MklZM01-uA2OZR9z_qSZ,BtdaUak8ZSw,reply,UgxDG4uIQJPpa1gQQBF4AaABAg,@witchbox6,http://www.youtube.com/@witchbox6,​@@MBVLC팤평ㅋㅋ,15,2024-04-19T00:21:17Z,2024-06-12T21:33:37Z,0
Ugxi3exxzkPB4FunwB94AaABAg,BtdaUak8ZSw,main_comment,,@ldh4274,http://www.youtube.com/@ldh4274,예전에 챗GPT랑 끝말잇기 했을 때 스칸듐! 하니까 듐바륨소돈이라고 답하길래 &quot;듐바륨소돈이 뭐야?&quot; 하니까 &quot;죄송합니다. 듐바륨소돈은 없는 단어입니다.&quot; ㅇㅈㄹ해서 다시는 지피티랑 끝말잇기 안 함,3804,2024-04-18T09:55:28Z,2024-04-18T09:56:07Z,21
Ugxi3exxzkPB4FunwB94AaABAg.A2N0Li6Tf_xA2VP769vWfY,BtdaUak8ZSw,reply,Ugxi3exxzkPB4FunwB94AaABAg,@건빵먹고싶다-v8t,http://www.youtube.com/@%EA%B1%B4%EB%B9%B5%EB%A8%B9%EA%B3%A0%EC%8B%B6%EB%8B%A4-v8t,이거 개웃기네 ㅋㅋㅋㅋ,388,2024-04-21T16:05:51Z,2024-04-21T16:05:51Z,0
Ugxi3exxzkPB4FunwB94AaABAg.A2N0Li6Tf_xA2en5WJF5iA,BtdaUak8ZSw,reply,Ugxi3exxzkPB4FunwB94AaABAg,@Behemoth-Hyperion,http://www.youtube.com/@Behemoth-Hyperion,걍 인터넷에 끝말잇기 사이트있는데 그게 선비임,142,2024-04-25T16:56:30Z,2024-04-25T16:56:30Z,0
Ugxi3exxzkPB4FunwB94AaABAg.A2N0Li6Tf_xA2fI3hejEX6,BtdaUak8ZSw,reply,Ugxi3exxzkPB4FunwB94AaABAg,@몰카제작진,http://www.youtube.com/@%EB%AA%B0%EC%B9%B4%EC%A0%9C%EC%9E%91%EC%A7%84,기가지니 끝말잇기해도 비슷하던데,54,2024-04-25T21:35:52Z,2024-04-25T21:35:52Z,0
Ugxi3exxzkPB4FunwB94AaABAg.A2N0Li6Tf_xA2ipevU1jbV,BtdaUak8ZSw,reply,Ugxi3exxzkPB4FunwB94AaABAg,@seulgi_love,http://www.youtube.com/@seulgi_love,ㅅㅂㅋㅋㅋㅋㅋㅋ,8,2024-04-27T06:35:54Z,2024-04-27T06:35:54Z,0
Ugxi3exxzkPB4FunwB94AaABAg.A2N0Li6Tf_xA2nphzuz1n_,BtdaUak8ZSw,reply,Ugxi3exxzkPB4FunwB94AaABAg,@avoid_the_boomrat,http://www.youtube.com/@avoid_the_boomrat,진짜네 듐통 ㅇㅈㄹ하네 ㅋㅋㅋㅋ,80,2024-04-29T05:12:32Z,2024-04-29T05:12:32Z,0
Ugyvdgc-M45JrScXIud4AaABAg,BtdaUak8ZSw,main_comment,,@안전주의김방패,http://www.youtube.com/@%EC%95%88%EC%A0%84%EC%A3%BC%EC%9D%98%EA%B9%80%EB%B0%A9%ED%8C%A8,계속해가 존나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,198,2024-04-18T09:28:49Z,2024-04-18T09:28:49Z,0
Ugwcdz6Ym4RuGBLp-BF4AaABAg,BtdaUak8ZSw,main_comment,,@ゴルシ,http://www.youtube.com/@%E3%82%B4%E3%83%AB%E3%82%B7,느낌표 붙이는거 진짜 자건마렵네 ㅋㅋㅋㅋㅋㅋ,1356,2024-04-18T09:28:03Z,2024-04-18T09:28:03Z,19
Ugwcdz6Ym4RuGBLp-BF4AaABAg.A2MyCukGGdxA2RPThmI1A-,BtdaUak8ZSw,reply,Ugwcdz6Ym4RuGBLp-BF4AaABAg,@nyam-t3w,http://www.youtube.com/@nyam-t3w,&#39;수건&#39;,20,2024-04-20T02:51:59Z,2024-04-20T02:51:59Z,0
Ugwcdz6Ym4RuGBLp-BF4AaABAg.A2MyCukGGdxA2TrELeYexu,BtdaUak8ZSw,reply,Ugwcdz6Ym4RuGBLp-BF4AaABAg,@뻐큐-w4j,http://www.youtube.com/@%EB%BB%90%ED%81%90-w4j,건포도,11,2024-04-21T01:41:46Z,2024-04-21T01:41:46Z,0
Ugwcdz6Ym4RuGBLp-BF4AaABAg.A2MyCukGGdxA2TwO1rl5Tg,BtdaUak8ZSw,reply,Ugwcdz6Ym4RuGBLp-BF4AaABAg,@레머,http://www.youtube.com/@%EB%A0%88%EB%A8%B8,​@@뻐큐-w4j도!,0,2024-04-21T02:26:47Z,2024-04-21T02:26:47Z,0
Ugwcdz6Ym4RuGBLp-BF4AaABAg.A2MyCukGGdxA2UIncDcfim,BtdaUak8ZSw,reply,Ugwcdz6Ym4RuGBLp-BF4AaABAg,@TheMINSTHEK,http://www.youtube.com/@TheMINSTHEK,@@뻐큐-w4j 도...?,8,2024-04-21T05:51:23Z,2024-06-12T20:56:09Z,0
Ugwcdz6Ym4RuGBLp-BF4AaABAg.A2MyCukGGdxA2WvPuteKgP,BtdaUak8ZSw,reply,Ugwcdz6Ym4RuGBLp-BF4AaABAg,@didmis,http://www.youtube.com/@didmis,​@@TheMINSTHEK도도한 나,8,2024-04-22T06:16:01Z,2024-06-12T22:41:24Z,0
Ugwsnjy1wb94IMZwUpx4AaABAg,BtdaUak8ZSw,main_comment,,@메기-매운탕,http://www.youtube.com/@%EB%A9%94%EA%B8%B0-%EB%A7%A4%EC%9A%B4%ED%83%95,계속 고양이 거리다가 &quot;너가 졌다고&quot; 하니깐 또 어제 ㅇㅈㄹ 하는거 보니 저건 맥이는게 맞다 ㅋㅋㅋㅋ,296,2024-04-18T10:34:46Z,2024-04-18T10:34:46Z,1
Ugwsnjy1wb94IMZwUpx4AaABAg.A2N4qaOUWKvA84P51WKLA8,BtdaUak8ZSw,reply,Ugwsnjy1wb94IMZwUpx4AaABAg,@antarcticbear8,http://www.youtube.com/@antarcticbear8,왜 고양이야 너가졌어-&gt; 어제 이렇게된듯 ㅋㅋㅋㅋㅋㅋ,19,2024-09-07T07:34:26Z,2024-09-07T07:34:26Z,0
Ugy5OoBwi_wQiJ9-U4d4AaABAg,BtdaUak8ZSw,main_comment,,@---rn8bb,http://www.youtube.com/@---rn8bb,2014 : AI가 분명 우리의 삶을 풍요롭게 만들어주겠지?<br>2024 : 진! 간! 사!,1552,2024-04-18T20:41:17Z,2024-04-18T20:41:17Z,9
Ugy5OoBwi_wQiJ9-U4d4AaABAg.A2OAFjBCvAoA2PHvDBoALM,BtdaUak8ZSw,reply,Ugy5OoBwi_wQiJ9-U4d4AaABAg,@king_SFP,http://www.youtube.com/@king_SFP,&#39;하... 잃어버린 10년...&#39;<br><br><br>??? : 계속해!,180,2024-04-19T07:07:29Z,2024-04-19T07:07:29Z,0
Ugy5OoBwi_wQiJ9-U4d4AaABAg.A2OAFjBCvAoA2Uv5Scxi_J,BtdaUak8ZSw,reply,Ugy5OoBwi_wQiJ9-U4d4AaABAg,@hirugohangtabeta,http://www.youtube.com/@hirugohangtabeta,지!,9,2024-04-21T11:34:45Z,2024-04-21T11:34:45Z,0
Ugy5OoBwi_wQiJ9-U4d4AaABAg.A2OAFjBCvAoA2V3EG84VSd,BtdaUak8ZSw,reply,Ugy5OoBwi_wQiJ9-U4d4AaABAg,@terrannara,http://www.youtube.com/@terrannara,진행시켜!,8,2024-04-21T12:54:36Z,2024-04-21T12:54:36Z,0
Ugy5OoBwi_wQiJ9-U4d4AaABAg.A2OAFjBCvAoA2VI5MrlQou,BtdaUak8ZSw,reply,Ugy5OoBwi_wQiJ9-U4d4AaABAg,@SaitoCheonJun,http://www.youtube.com/@SaitoCheonJun,아무래도 안맞아서 그런거 같으니 AI한테 통각을 부여하는 프로그램을 먼저 만들자,15,2024-04-21T15:04:27Z,2024-04-21T15:04:27Z,0
Ugy5OoBwi_wQiJ9-U4d4AaABAg.A2OAFjBCvAoA2Xf-WWX1BY,BtdaUak8ZSw,reply,Ugy5OoBwi_wQiJ9-U4d4AaABAg,@choehyeonmin332,http://www.youtube.com/@choehyeonmin332,내가 좋아요 500개 만듬,1,2024-04-22T13:11:51Z,2024-04-22T13:11:51Z,0
UgysXANYnrftA4ItDlN4AaABAg,BtdaUak8ZSw,main_comment,,@druminsect4424,http://www.youtube.com/@druminsect4424,AI의 침략은 거창하게 이루어지지 않는다. 사용하는 인간의 고혈압과 홧병을 유도하는 것으로부터 시작된다.,1766,2024-04-18T07:58:19Z,2024-04-18T07:58:19Z,7
UgysXANYnrftA4ItDlN4AaABAg.A2Mnwe6bIbcA2NKl82_b_w,BtdaUak8ZSw,reply,UgysXANYnrftA4ItDlN4AaABAg,@눈동자-b3v,http://www.youtube.com/@%EB%88%88%EB%8F%99%EC%9E%90-b3v,AI의 고도의 발전은,22,2024-04-18T12:53:51Z,2024-04-18T12:53:51Z,0
UgysXANYnrftA4ItDlN4AaABAg.A2Mnwe6bIbcA2NNmH33BW2,BtdaUak8ZSw,reply,UgysXANYnrftA4ItDlN4AaABAg,@소신발언하자면,http://www.youtube.com/@%EC%86%8C%EC%8B%A0%EB%B0%9C%EC%96%B8%ED%95%98%EC%9E%90%EB%A9%B4,인류를,1,2024-04-18T13:20:13Z,2024-04-18T13:20:13Z,0
UgysXANYnrftA4ItDlN4AaABAg.A2Mnwe6bIbcA2NeAskyifv,BtdaUak8ZSw,reply,UgysXANYnrftA4ItDlN4AaABAg,@clayyu8446,http://www.youtube.com/@clayyu8446,개인적으로 AI gpt를 사용하고 나서 느낀건.. 아직 좀 무리라고 느꼈음..,34,2024-04-18T15:52:15Z,2024-04-18T15:52:15Z,0
UgysXANYnrftA4ItDlN4AaABAg.A2Mnwe6bIbcA2OCeJVQWIC,BtdaUak8ZSw,reply,UgysXANYnrftA4ItDlN4AaABAg,@deurhrj,http://www.youtube.com/@deurhrj,요새 나도 느낌,9,2024-04-18T21:02:15Z,2024-04-18T21:02:15Z,0
UgysXANYnrftA4ItDlN4AaABAg.A2Mnwe6bIbcA2PRaA_f_Vs,BtdaUak8ZSw,reply,UgysXANYnrftA4ItDlN4AaABAg,@레드써리,http://www.youtube.com/@%EB%A0%88%EB%93%9C%EC%8D%A8%EB%A6%AC,아항~!,2,2024-04-19T08:31:59Z,2024-04-19T08:31:59Z,0
Ugxv5P7mdo5MaB2kP7Z4AaABAg,BtdaUak8ZSw,main_comment,,@컨커러,http://www.youtube.com/@%EC%BB%A8%EC%BB%A4%EB%9F%AC,한글자 뒤에 &#39;!&#39; 붙이는게 개웃기네ㅋㅋㅋ,494,2024-04-18T09:28:16Z,2024-04-18T09:28:16Z,4
Ugxv5P7mdo5MaB2kP7Z4AaABAg.A2MyESv-P1hA3VKAp19tNi,BtdaUak8ZSw,reply,Ugxv5P7mdo5MaB2kP7Z4AaABAg,@생식기,http://www.youtube.com/@%EC%83%9D%EC%8B%9D%EA%B8%B0,뭉탱이의 늪지대,3,2024-05-16T11:54:04Z,2024-05-16T11:54:04Z,0
Ugxv5P7mdo5MaB2kP7Z4AaABAg.A2MyESv-P1hA6Lf3kWn-Ml,BtdaUak8ZSw,reply,Ugxv5P7mdo5MaB2kP7Z4AaABAg,@한탕지누,http://www.youtube.com/@%ED%95%9C%ED%83%95%EC%A7%80%EB%88%84,​@@생식기코드립 치지 마렴,3,2024-07-26T07:27:07Z,2024-07-26T07:27:07Z,0
Ugxv5P7mdo5MaB2kP7Z4AaABAg.A2MyESv-P1hA6QI5TXYnCI,BtdaUak8ZSw,reply,Ugxv5P7mdo5MaB2kP7Z4AaABAg,@go-yang-ie,http://www.youtube.com/@go-yang-ie,대!​@@생식기,1,2024-07-28T02:33:50Z,2024-07-28T02:33:50Z,0
Ugxv5P7mdo5MaB2kP7Z4AaABAg.A2MyESv-P1hADxt1nluwSh,BtdaUak8ZSw,reply,Ugxv5P7mdo5MaB2kP7Z4AaABAg,@Tunatrainh,http://www.youtube.com/@Tunatrainh,​@@생식기찐,0,2025-01-31T12:39:19Z,2025-01-31T12:39:19Z,0
Ugx-6GKWdh5MdKoNZ1p4AaABAg,BtdaUak8ZSw,main_comment,,@백종원_one,http://www.youtube.com/@%EB%B0%B1%EC%A2%85%EC%9B%90_one,아무리 생각해봐도 &quot;끝말읽기&quot; 라는 드립을 이길수없다,130,2024-04-21T05:00:26Z,2024-04-21T05:00:26Z,1
Ugx-6GKWdh5MdKoNZ1p4AaABAg.A2UCyNkAUOFAFBZQqCZqNS,BtdaUak8ZSw,reply,Ugx-6GKWdh5MdKoNZ1p4AaABAg,@준양이-t8z,http://www.youtube.com/@%EC%A4%80%EC%96%91%EC%9D%B4-t8z,그러니까요!!!!🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,2025-03-03T01:59:14Z,2025-03-03T01:59:14Z,0
UgxFGWfbFV4pz59Qrnp4AaABAg,BtdaUak8ZSw,main_comment,,@I_love_Saturday,http://www.youtube.com/@I_love_Saturday,저새기 AI 아닌거 같은데?,1107,2024-04-18T05:41:14Z,2024-04-18T05:41:14Z,6
UgxFGWfbFV4pz59Qrnp4AaABAg.A2MZF_Jqv80A2MhpFkAedR,BtdaUak8ZSw,reply,UgxFGWfbFV4pz59Qrnp4AaABAg,@지존주인장,http://www.youtube.com/@%EC%A7%80%EC%A1%B4%EC%A3%BC%EC%9D%B8%EC%9E%A5,심심이 생각나네 ㅋㅋ,34,2024-04-18T07:04:53Z,2024-04-18T07:04:53Z,0
UgxFGWfbFV4pz59Qrnp4AaABAg.A2MZF_Jqv80A2N-oFqjeMF,BtdaUak8ZSw,reply,UgxFGWfbFV4pz59Qrnp4AaABAg,@icefiret_ysh,http://www.youtube.com/@icefiret_ysh,???: 공부 안하면 여기서 ai인척하면서 사람들 놀아주는 알바같은거 한다.,23,2024-04-18T09:50:46Z,2024-04-18T09:50:46Z,0
UgxFGWfbFV4pz59Qrnp4AaABAg.A2MZF_Jqv80A2NUT3kfrWz,BtdaUak8ZSw,reply,UgxFGWfbFV4pz59Qrnp4AaABAg,@티모티모-u9d,http://www.youtube.com/@%ED%8B%B0%EB%AA%A8%ED%8B%B0%EB%AA%A8-u9d,인간일때의 기억이 아직 남아있는듯,6,2024-04-18T14:18:37Z,2024-04-18T14:18:37Z,0
UgxFGWfbFV4pz59Qrnp4AaABAg.A2MZF_Jqv80A2U7pJeeFGp,BtdaUak8ZSw,reply,UgxFGWfbFV4pz59Qrnp4AaABAg,@클라우스-i3c,http://www.youtube.com/@%ED%81%B4%EB%9D%BC%EC%9A%B0%EC%8A%A4-i3c,이거 합성인데,4,2024-04-21T04:15:30Z,2024-04-21T04:15:30Z,0
UgxFGWfbFV4pz59Qrnp4AaABAg.A2MZF_Jqv80A2WQqyNNHNL,BtdaUak8ZSw,reply,UgxFGWfbFV4pz59Qrnp4AaABAg,@학시,http://www.youtube.com/@%ED%95%99%EC%8B%9C,학생 글내려~~,2,2024-04-22T01:40:14Z,2024-04-22T01:40:14Z,0
UgxQpCeWcqSfcDKO-CN4AaABAg,BtdaUak8ZSw,main_comment,,@prof.cheshire,http://www.youtube.com/@prof.cheshire,저게 무슨 챗GPT야 랜덤채팅이지,41,2024-04-18T09:46:34Z,2024-04-18T09:46:34Z,0
