comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
Ugw1uiWTPrnOm1ywhS94AaABAg.AHPGsZE357yAHPK4fiYlcB,rxC6YlaCKL8,reply,Ugw1uiWTPrnOm1ywhS94AaABAg,@Norengi_노렝이,http://www.youtube.com/@Norengi_%EB%85%B8%EB%A0%9D%EC%9D%B4,​@@은유_한태먹힌_햇감쟈소리만뚜빠께서말하신것이에여,8,2025-04-27T03:17:18Z,2025-04-27T03:17:18Z,0
Ugw1uiWTPrnOm1ywhS94AaABAg.AHPGsZE357yAHPdPeu1Gee,rxC6YlaCKL8,reply,Ugw1uiWTPrnOm1ywhS94AaABAg,@BABYJO_14,http://www.youtube.com/@BABYJO_14,수지도 아닌 뚜지에요...;;;,4,2025-04-27T06:14:55Z,2025-04-27T06:14:55Z,0
Ugw1uiWTPrnOm1ywhS94AaABAg.AHPGsZE357yAHPdiVlkWlA,rxC6YlaCKL8,reply,Ugw1uiWTPrnOm1ywhS94AaABAg,@user-pp5gr1jz8w,http://www.youtube.com/@user-pp5gr1jz8w,​@@BABYJO_14 본명 수지맞아요 ㅎㅎ,5,2025-04-27T06:17:38Z,2025-04-27T06:17:38Z,0
Ugw1uiWTPrnOm1ywhS94AaABAg.AHPGsZE357yAHPhU-DQ04d,rxC6YlaCKL8,reply,Ugw1uiWTPrnOm1ywhS94AaABAg,@은유_한태먹힌_햇감쟈,http://www.youtube.com/@%EC%9D%80%EC%9C%A0_%ED%95%9C%ED%83%9C%EB%A8%B9%ED%9E%8C_%ED%96%87%EA%B0%90%EC%9F%88,@@BABYJO_14 본명 수지 입니다^^ㅎㅎ,2,2025-04-27T06:50:28Z,2025-04-27T06:50:28Z,0
UgztmsshNv-q8bz-vpd4AaABAg,rxC6YlaCKL8,main_comment,,@새우튀김인뎁,http://www.youtube.com/@%EC%83%88%EC%9A%B0%ED%8A%80%EA%B9%80%EC%9D%B8%EB%8E%81,ㅋㅋㅋ 퉁퉁퉁퉁퉁퉁퉁 사후르 까진 상상도 못했는뎈ㅋㅋ❤❤,18,2025-04-27T02:25:21Z,2025-04-27T02:25:21Z,0
Ugw7ZPp4NNrFcxSS8PN4AaABAg,rxC6YlaCKL8,main_comment,,@TV-eb9kf,http://www.youtube.com/@TV-eb9kf,ㅋㅋㅋ AI 반응 재밌어요ㅋㅋㅋ,23,2025-04-27T02:19:35Z,2025-04-27T02:21:38Z,1
Ugw7ZPp4NNrFcxSS8PN4AaABAg.AHPDTyj5vNJAHPDkcb1Fm_,rxC6YlaCKL8,reply,Ugw7ZPp4NNrFcxSS8PN4AaABAg,@왕만du,http://www.youtube.com/@%EC%99%95%EB%A7%8Cdu,ㄹㅇㅋㅋ,1,2025-04-27T02:21:59Z,2025-04-27T02:21:59Z,0
UgxsZNKZ4TLvs4tw4nh4AaABAg,rxC6YlaCKL8,main_comment,,@hansangescapeyoutube1828,http://www.youtube.com/@hansangescapeyoutube1828,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 역시 퉁퉁퉁 사후르 제일 강하는거 같아서 제일 인정하네요^^,37,2025-04-27T02:19:46Z,2025-04-27T02:24:13Z,0
Ugzy8bTETjrX5KXHA514AaABAg,rxC6YlaCKL8,main_comment,,@꼬칭용이345,http://www.youtube.com/@%EA%BC%AC%EC%B9%AD%EC%9A%A9%EC%9D%B4345,드뎌승리 축하해용,5,2025-04-27T05:29:09Z,2025-04-27T05:29:09Z,0
Ugwrqax7hg9Ul8a6KBh4AaABAg,rxC6YlaCKL8,main_comment,,@류재현-q9l,http://www.youtube.com/@%EB%A5%98%EC%9E%AC%ED%98%84-q9l,영상 통화 가?ㅋㅋㅋㅋㅋㅋㅋㅋzzzzzzzzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,2025-04-28T08:44:25Z,2025-04-28T08:44:25Z,0
UgzJWWYcU6ktLaKud554AaABAg,rxC6YlaCKL8,main_comment,,@리치-ze,http://www.youtube.com/@%EB%A6%AC%EC%B9%98-ze,1천만들었다!드디어 이기다니 ㅠㅜ 축하해요!🎉🎉,4,2025-04-27T02:59:34Z,2025-04-27T02:59:34Z,0
UgxiSkfw2BTOKrV-H_Z4AaABAg,rxC6YlaCKL8,main_comment,,@kvasj567,http://www.youtube.com/@kvasj567,"😂😂😂😂😂쇼츠영상도너무제미있어요^^♡<a href=""UCbbC0FaznmgJDuehIuQvYMA/Ti7UZu-HEfWo_9EPyum_4AU""></a><a href=""UCbbC0FaznmgJDuehIuQvYMA/Ti7UZu-HEfWo_9EPyum_4AU""></a><a href=""UCbbC0FaznmgJDuehIuQvYMA/Ti7UZu-HEfWo_9EPyum_4AU""></a><a href=""UCbbC0FaznmgJDuehIuQvYMA/Ti7UZu-HEfWo_9EPyum_4AU""></a><a href=""UCbbC0FaznmgJDuehIuQvYMA/Ti7UZu-HEfWo_9EPyum_4AU""></a>",9,2025-04-27T04:52:39Z,2025-04-27T04:52:39Z,2
UgxiSkfw2BTOKrV-H_Z4AaABAg.AHPV-6m8xw0AHPlqz-q-jx,rxC6YlaCKL8,reply,UgxiSkfw2BTOKrV-H_Z4AaABAg,@로불로스,http://www.youtube.com/@%EB%A1%9C%EB%B6%88%EB%A1%9C%EC%8A%A4,씨,0,2025-04-27T07:28:42Z,2025-04-27T07:28:42Z,0
UgxiSkfw2BTOKrV-H_Z4AaABAg.AHPV-6m8xw0AHQFregoKQ6,rxC6YlaCKL8,reply,UgxiSkfw2BTOKrV-H_Z4AaABAg,@다이브_유린,http://www.youtube.com/@%EB%8B%A4%EC%9D%B4%EB%B8%8C_%EC%9C%A0%EB%A6%B0,​@@로불로스 ?,0,2025-04-27T11:59:40Z,2025-04-27T11:59:40Z,0
UgzA9lSIgQv7bMZCxV14AaABAg,rxC6YlaCKL8,main_comment,,@유사랑팬하율_s1k,http://www.youtube.com/@%EC%9C%A0%EC%82%AC%EB%9E%91%ED%8C%AC%ED%95%98%EC%9C%A8_s1k,😂😂😂퉁퉁퉁퉁퉁😂😂😂진짜 웃기네😂,1,2025-04-27T13:31:44Z,2025-04-27T13:31:44Z,0
UgzaAqOFOneSUh_Z8WJ4AaABAg,rxC6YlaCKL8,main_comment,,@김우탄-i6i,http://www.youtube.com/@%EA%B9%80%EC%9A%B0%ED%83%84-i6i,Al 반응웃겨요😂,8,2025-04-27T02:26:10Z,2025-04-27T02:26:10Z,0
UgwE9g6smFMnO6w97zJ4AaABAg,rxC6YlaCKL8,main_comment,,@라임놀자,http://www.youtube.com/@%EB%9D%BC%EC%9E%84%EB%86%80%EC%9E%90,앜.... ㅋㄲㅋ😂😂😂😂😂😂😂<br>트랄랄레오 트랄랄라ㅋ,3,2025-04-27T03:03:36Z,2025-04-27T03:03:36Z,0
UgwE_WF-FvdrHwpC2oN4AaABAg,rxC6YlaCKL8,main_comment,,@mookko0503,http://www.youtube.com/@mookko0503,왘😂이긴거 축하드려요😂😂😂너무 웃기네요 퉁퉁퉁퉁퉁퉁퉁퉁퉁 사후르 하다가 미안해 사과하라했더니 진짜 미안해라고한AIㅋㅋ너도 고생이 많다,37,2025-04-27T03:39:26Z,2025-04-27T03:39:26Z,0
UgwCbzrPGjDKRJHLbgd4AaABAg,rxC6YlaCKL8,main_comment,,@홍경숙-k1w,http://www.youtube.com/@%ED%99%8D%EA%B2%BD%EC%88%99-k1w,앜ㅋㅋ퉁퉁퉁퉁퉁퉁퉁퉁퉁사후르가 이겼네욬ㅋㅋ근데 뚜빠님 잘 따라하시넼ㅋㅋ,1,2025-04-29T09:45:40Z,2025-04-29T09:45:40Z,0
UgyHWV7Q0qd9usyKklV4AaABAg,rxC6YlaCKL8,main_comment,,@위시의Wish,http://www.youtube.com/@%EC%9C%84%EC%8B%9C%EC%9D%98Wish,저 이거 보고 자빠질뻔 햇어요ㅠㅠㅠㅠㅋㅌㅌㅋㅋㅋㅌㅋㅋㅋ,2,2025-05-05T05:59:52Z,2025-05-05T05:59:52Z,0
UgzBe4LUEjIiS4F9lWl4AaABAg,rxC6YlaCKL8,main_comment,,@바나낭고양임,http://www.youtube.com/@%EB%B0%94%EB%82%98%EB%82%AD%EA%B3%A0%EC%96%91%EC%9E%84,왁!이겼닼ㅋㅋㅋ!정말로 초강력한 존재를 대리고 오셨네욬ㅋㅋㅋ,2,2025-04-28T12:18:34Z,2025-04-28T12:21:28Z,0
UgyAdfNF95-poI1mnIN4AaABAg,rxC6YlaCKL8,main_comment,,@예진1418,http://www.youtube.com/@%EC%98%88%EC%A7%841418,우왕 재미있어요ㅋㅋ❤,5,2025-04-27T02:22:28Z,2025-04-27T02:22:28Z,0
Ugxph_H3fWnYJ7PiwdR4AaABAg,rxC6YlaCKL8,main_comment,,@aTiii_x01,http://www.youtube.com/@aTiii_x01,ㅋㅋㅋㅋㅋ 퉁 퉁 퉁 사후르 ㅋㅋㅋ 다음엔 트랄라레로 트랄라라❤,1,2025-04-27T10:38:38Z,2025-04-27T10:38:38Z,0
UgzSl7MFRqE5o83PXJp4AaABAg,rxC6YlaCKL8,main_comment,,@teamdoc96,http://www.youtube.com/@teamdoc96,투우투우투ㅜ우우퉅투우사후르 ㅋㅋㅋㅋㅋ 너무 웃겨욬ㅋㅋㅋ,2,2025-04-27T03:16:04Z,2025-04-27T03:16:04Z,0
UgzF4sPg023fGOKdW7l4AaABAg,rxC6YlaCKL8,main_comment,,@리치사랑녀,http://www.youtube.com/@%EB%A6%AC%EC%B9%98%EC%82%AC%EB%9E%91%EB%85%80,우왕 재밌어요😂,8,2025-04-27T02:20:35Z,2025-04-27T02:20:35Z,0
UgzdxVtqilK4hrSsvF14AaABAg,rxC6YlaCKL8,main_comment,,@happy슈림,http://www.youtube.com/@happy%EC%8A%88%EB%A6%BC,ㅋㅋㅋ넘 웃겨요!!!AI반응 넘 웃긴거 아니야..??,3,2025-04-27T02:27:20Z,2025-04-27T02:27:20Z,0
Ugx6hB4Vu78Dt4tDwyt4AaABAg,rxC6YlaCKL8,main_comment,,@어나어나나,http://www.youtube.com/@%EC%96%B4%EB%82%98%EC%96%B4%EB%82%98%EB%82%98,ㅋㅋㅋㅋ 결국 이기셧네요 대박^^,2,2025-04-27T04:48:10Z,2025-04-27T04:48:10Z,0
UgyZmitJUNHYUt4bMhR4AaABAg,rxC6YlaCKL8,main_comment,,@mookko0503,http://www.youtube.com/@mookko0503,뚜아가 트랄라레로 트랄랄라 기습공격!한결과AI의 패배이네요😂 AI이기려고 거의 매일 노력하시던데 이긴거 축하드려요❤❤,21,2025-04-27T03:42:08Z,2025-04-27T03:42:08Z,0
UgxY0yZ22cSwQHSPFOF4AaABAg,rxC6YlaCKL8,main_comment,,@godness-10,http://www.youtube.com/@godness-10,ㅋㅋㅋㅋㅋㅋ챗지피티로 컨텐츠 몇개를 우려먹는거에욬ㅋㅋ이정도면 챗지피티한테 고마워해야할듯,4,2025-04-27T04:54:44Z,2025-04-27T04:54:44Z,0
UgwPyVpSL_Sf0dFg47N4AaABAg,rxC6YlaCKL8,main_comment,,@뿅아리-o2i,http://www.youtube.com/@%EB%BF%85%EC%95%84%EB%A6%AC-o2i,드디어 디기다닛ㅅ❤❤추카해요!!!,2,2025-04-27T06:38:52Z,2025-04-27T06:38:52Z,0
Ugx5h83VTCNwIRyV2nV4AaABAg,rxC6YlaCKL8,main_comment,,@결이설이,http://www.youtube.com/@%EA%B2%B0%EC%9D%B4%EC%84%A4%EC%9D%B4,ㅋㅋㅋ그냥ㄱ ㅐ웃겨욬ㅋㅋㅋ😂,2,2025-04-27T13:33:51Z,2025-04-27T13:33:51Z,0
Ugw-pRInIDHM_BKqX9l4AaABAg,rxC6YlaCKL8,main_comment,,@한설-n6n,http://www.youtube.com/@%ED%95%9C%EC%84%A4-n6n,드디어 복수 성공했네ㅋㅋ 뚜빠 성공했네요..👍,1,2025-04-28T09:28:37Z,2025-04-28T09:28:37Z,0
UgyrmKUCosFSrvbXO354AaABAg,rxC6YlaCKL8,main_comment,,@슈퐁듀라성,http://www.youtube.com/@%EC%8A%88%ED%90%81%EB%93%80%EB%9D%BC%EC%84%B1,Al도 당황하는구나....<br>미안하다고 하는데 별로 미안하지 않은것 같음ㅋㅋ<br>뚜아의 기습공격 100%칭찬합니당,1,2025-04-27T13:00:03Z,2025-04-27T13:00:25Z,0
Ugx3dZxErjmaadZUgIt4AaABAg,rxC6YlaCKL8,main_comment,,@김옥이-x5y,http://www.youtube.com/@%EA%B9%80%EC%98%A5%EC%9D%B4-x5y,ㅋㅋㅋㅋ 아 진짜 너무<br>웃겨요😂ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ,2,2025-04-27T02:38:23Z,2025-04-27T02:38:23Z,0
UgyHqAsEKvgBgicoi494AaABAg,rxC6YlaCKL8,main_comment,,@피치-k3q,http://www.youtube.com/@%ED%94%BC%EC%B9%98-k3q,아니 넘 웃겨요..아니..ㅋㅋ❤❤,1,2025-04-27T09:34:26Z,2025-04-27T09:34:26Z,0
UgymSzav8KQLeTMf7pl4AaABAg,rxC6YlaCKL8,main_comment,,@이순용-g7k,http://www.youtube.com/@%EC%9D%B4%EC%88%9C%EC%9A%A9-g7k,ㅋ로봇때문에퉁퉁퉁퉁퉁퉁퉁사후루나왔네요!,2,2025-04-27T21:49:26Z,2025-04-27T21:49:26Z,0
UgxYj2bZ7GqR0ZRpQrV4AaABAg,rxC6YlaCKL8,main_comment,,@xro_Yio,http://www.youtube.com/@xro_Yio,아닠ㅋㅋㅋ맨날 영상보면 싸우는영상ㅋㅋㅋ😂😂😂,2,2025-04-27T05:36:25Z,2025-04-27T05:36:25Z,0
UgxRT99lTYAv3xFwHdF4AaABAg,rxC6YlaCKL8,main_comment,,@빵빵초코까미너라는이,http://www.youtube.com/@%EB%B9%B5%EB%B9%B5%EC%B4%88%EC%BD%94%EA%B9%8C%EB%AF%B8%EB%84%88%EB%9D%BC%EB%8A%94%EC%9D%B4,수지라는 그림에 목소리가 담긴 뚜빠 였군~역시 반복이 반복되면 마지못해 항복이군❤❤  아웃 사이더를 능가하는군😢😢,2,2025-04-27T02:39:24Z,2025-04-27T02:39:24Z,0
Ugz730L4Z_pPuM6INeF4AaABAg,rxC6YlaCKL8,main_comment,,@이정열-f1z,http://www.youtube.com/@%EC%9D%B4%EC%A0%95%EC%97%B4-f1z,진짜 웃겨요ㅋㅋ😂❤,3,2025-04-27T02:27:04Z,2025-04-27T02:27:04Z,0
UgyMGuwzJ581JE5yCSV4AaABAg,rxC6YlaCKL8,main_comment,,@sanghyeonpark9620,http://www.youtube.com/@sanghyeonpark9620,진짜 웃겨😂😂,2,2025-04-27T13:07:04Z,2025-04-27T13:07:04Z,2
UgyMGuwzJ581JE5yCSV4AaABAg.AHQN_HwEInbAHQNeXGChZK,rxC6YlaCKL8,reply,UgyMGuwzJ581JE5yCSV4AaABAg,@sanghyeonpark9620,http://www.youtube.com/@sanghyeonpark9620,너무 웃기다 야 아ㅋㅋㅋㅋㅋ 옆에 있는 문서 진짜 웃고 있네요.,0,2025-04-27T13:07:47Z,2025-04-27T13:07:47Z,0
UgyMGuwzJ581JE5yCSV4AaABAg.AHQN_HwEInbAHQNiOtMvqJ,rxC6YlaCKL8,reply,UgyMGuwzJ581JE5yCSV4AaABAg,@sanghyeonpark9620,http://www.youtube.com/@sanghyeonpark9620,지로의 사람은 그거 누구에요? 누구라고요? 언니 또띠또지 언니 그 누구냐고요 그 사람,0,2025-04-27T13:08:19Z,2025-04-27T13:08:19Z,0
UgxNTGGjOoBuq4kZ3Cd4AaABAg,rxC6YlaCKL8,main_comment,,@임정수-g4s,http://www.youtube.com/@%EC%9E%84%EC%A0%95%EC%88%98-g4s,ㅋㅋ ❤❤❤❤❤,1,2025-08-24T11:56:02Z,2025-08-24T11:56:02Z,0
UgxYQ23i_rWUHhIAG4t4AaABAg,rxC6YlaCKL8,main_comment,,@yeon9017,http://www.youtube.com/@yeon9017,진짜웃겨요😂😂😂😂,20,2025-04-27T02:19:42Z,2025-04-27T02:19:42Z,0
Ugx2N3k0UXv9o_qMLZB4AaABAg,rxC6YlaCKL8,main_comment,,@93년생어린왕자-t2x,http://www.youtube.com/@93%EB%85%84%EC%83%9D%EC%96%B4%EB%A6%B0%EC%99%95%EC%9E%90-t2x,드디어 챗 GPT를 이겼네 혹시 이 가면 뚜빠님 아니세요? ㅎㅎㅎㅎㅎㅎㅎ,2,2025-04-27T02:47:05Z,2025-04-27T02:47:05Z,0
UgzyHGFVGPagKX0b4MF4AaABAg,rxC6YlaCKL8,main_comment,,@토카은서,http://www.youtube.com/@%ED%86%A0%EC%B9%B4%EC%9D%80%EC%84%9C,트랄라 레로~ 트랄라라 봄바리디오 크로클디로 ㅋㅋ,2,2025-04-28T09:11:25Z,2025-04-28T09:11:25Z,0
UgwxuBuigzMQhXGDwqp4AaABAg,rxC6YlaCKL8,main_comment,,@이서만바라보는이루,http://www.youtube.com/@%EC%9D%B4%EC%84%9C%EB%A7%8C%EB%B0%94%EB%9D%BC%EB%B3%B4%EB%8A%94%EC%9D%B4%EB%A3%A8,챗GPT랑 퉁×9번 하는거 엄청재밌고<br>GPT가 지니 통쾌하는군요❤,3,2025-04-27T04:37:59Z,2025-04-27T04:37:59Z,0
Ugy2afBcizlOL8pgWgB4AaABAg,rxC6YlaCKL8,main_comment,,@LIZ_LOVE-1211,http://www.youtube.com/@LIZ_LOVE-1211,와와와 내가 다 기쁘넼ㅋㅋ🤣🤣🤣,2,2025-04-27T02:25:20Z,2025-04-27T02:25:20Z,0
UgxCcSMRAk_zzut9LHN4AaABAg,rxC6YlaCKL8,main_comment,,@JKKHA_W,http://www.youtube.com/@JKKHA_W,가족의힘 최고💪🏻,5,2025-04-27T02:32:09Z,2025-04-27T02:32:09Z,0
UgwKYkS0gZxmjG2ZcGp4AaABAg,rxC6YlaCKL8,main_comment,,@김재기-u7f,http://www.youtube.com/@%EA%B9%80%EC%9E%AC%EA%B8%B0-u7f,진짜 웃기네...ㅋㅋㅋ,6,2025-04-27T02:21:43Z,2025-04-27T02:21:43Z,0
UgwA05b2m1tVk5ScmK94AaABAg,rxC6YlaCKL8,main_comment,,@iuiove0908,http://www.youtube.com/@iuiove0908,ㅋㅋㅋ이겼당ㅎㅎ,2,2025-04-27T03:44:18Z,2025-04-27T03:44:18Z,0
Ugw9Qb69D44KREN-Jnh4AaABAg,rxC6YlaCKL8,main_comment,,@옆집수르-0429,http://www.youtube.com/@%EC%98%86%EC%A7%91%EC%88%98%EB%A5%B4-0429,ㅋㅋ 뚜빠님 같아요!,2,2025-04-27T02:31:00Z,2025-04-27T02:31:00Z,0
UgwAm8plmG6ZoiG9RJJ4AaABAg,rxC6YlaCKL8,main_comment,,@몽글이TVLOVE,http://www.youtube.com/@%EB%AA%BD%EA%B8%80%EC%9D%B4TVLOVE,ㅋㅋㅋㅋㅋㅋ퉁퉁 너무재밌어,3,2025-04-27T04:27:54Z,2025-04-27T04:27:54Z,0
UgxwElu0OuBONMvTN454AaABAg,rxC6YlaCKL8,main_comment,,@예쁜주은-l9r,http://www.youtube.com/@%EC%98%88%EC%81%9C%EC%A3%BC%EC%9D%80-l9r,ㅋㅋㅋ 퉁퉁퉁퉁 사후르 몆번이애요 ㅋㅋㅋㅋㅋㅋㅋㅋ😅,1,2025-04-27T03:51:18Z,2025-04-27T03:51:18Z,0
UgwI5JSy-JcNyGJ4kTd4AaABAg,rxC6YlaCKL8,main_comment,,@기억해봐,http://www.youtube.com/@%EA%B8%B0%EC%96%B5%ED%95%B4%EB%B4%90,드디어 ㅋㅋㅋㅋㅋㅋㅋ,1,2025-04-27T23:07:33Z,2025-04-27T23:07:33Z,0
Ugw6nvydjZS87O1J_X54AaABAg,rxC6YlaCKL8,main_comment,,@한서-h6u,http://www.youtube.com/@%ED%95%9C%EC%84%9C-h6u,넘 웃겨요ㅋㅋ,2,2025-04-27T02:55:46Z,2025-04-27T02:55:46Z,0
UgwMM49b5skg8w0VwaV4AaABAg,rxC6YlaCKL8,main_comment,,@호호호호호호호sj,http://www.youtube.com/@%ED%98%B8%ED%98%B8%ED%98%B8%ED%98%B8%ED%98%B8%ED%98%B8%ED%98%B8sj,지금까지 쳇gpt와 싸우기를 시청해주셔서 감사합니다.,2,2025-04-27T12:28:11Z,2025-04-27T12:28:22Z,0
Ugz_f_o7Q1uuSAEoGEN4AaABAg,rxC6YlaCKL8,main_comment,,@마루냥_130,http://www.youtube.com/@%EB%A7%88%EB%A3%A8%EB%83%A5_130,퉁퉁퉁 사우르 무한반복!ai참교육<br>다음에 또그러면 가만안둬!,2,2025-04-27T07:34:08Z,2025-04-27T07:34:08Z,0
UgyNxfEOxeb1GsM2AoF4AaABAg,rxC6YlaCKL8,main_comment,,@하연-s9c,http://www.youtube.com/@%ED%95%98%EC%97%B0-s9c,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-04-27T07:53:44Z,2025-04-27T07:53:44Z,0
UgwArYr6yeoCCE9nOxB4AaABAg,rxC6YlaCKL8,main_comment,,@임지연-o1t,http://www.youtube.com/@%EC%9E%84%EC%A7%80%EC%97%B0-o1t,ㅋㅋㅋㅋㅋㅋㅋ 너무 웃겨욬ㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ,0,2025-04-27T03:12:31Z,2025-04-27T03:12:31Z,0
Ugy7-MCXH2NalaQ_fSd4AaABAg,rxC6YlaCKL8,main_comment,,@브잇콘,http://www.youtube.com/@%EB%B8%8C%EC%9E%87%EC%BD%98,ㅋㅋㅋㅌㅋㅋㅌ 퉁퉁퉁퉁퉁퉁퉁 사후르로 이김ㅋㅋㅋㅋ,0,2025-04-27T08:08:21Z,2025-04-27T08:08:21Z,0
UgxCrIlS920a1tOb5bN4AaABAg,rxC6YlaCKL8,main_comment,,@류재현-q9l,http://www.youtube.com/@%EB%A5%98%EC%9E%AC%ED%98%84-q9l,"ㅋㅋㅋㅋㅋㅋㅋ 아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃기잣나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무슨ㅋㅋㅋㅋAI롴ㅋㅋㅋㅋㅋ,ㅋ한거야",0,2025-04-28T08:43:32Z,2025-04-28T08:43:32Z,0
UgyVBdxEnH9yOEs82lF4AaABAg,rxC6YlaCKL8,main_comment,,@심홍래,http://www.youtube.com/@%EC%8B%AC%ED%99%8D%EB%9E%98,앜ㅋㅋ 챗GPT가 항복했네😢,0,2025-04-27T08:43:42Z,2025-04-27T08:43:42Z,0
