comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
UgzubTPG5Kigb18kCgB4AaABAg.AH_MoLWdS-LAHdbauTkRfS,b_HNLU1dkPs,reply,UgzubTPG5Kigb18kCgB4AaABAg,@Brillunder,http://www.youtube.com/@Brillunder,​@@d2341a ㅈ도 상관없는거 가지고 ㅈㄴ 떠지네,0,2025-05-03T01:47:44Z,2025-05-03T01:47:44Z,0
UgzubTPG5Kigb18kCgB4AaABAg.AH_MoLWdS-LAHj0FSbp2JX,b_HNLU1dkPs,reply,UgzubTPG5Kigb18kCgB4AaABAg,@AI-183,http://www.youtube.com/@AI-183,🤔,0,2025-05-05T04:08:03Z,2025-05-05T04:08:03Z,0
Ugz1dujcnj2nLbIxdZp4AaABAg,b_HNLU1dkPs,main_comment,,@vicki0222,http://www.youtube.com/@vicki0222,ㅋㅋㅋㅋㅋㅋㅋㅋ 지나가다가 빵터졌음~ㅋㅋㅋㅋㅋㅋㅋㅋ,19,2025-05-04T17:03:37Z,2025-05-04T17:03:37Z,0
UgxV7cKmJFDQVVaKkRB4AaABAg,b_HNLU1dkPs,main_comment,,@user-os9rm7ps5r,http://www.youtube.com/@user-os9rm7ps5r,유튜브에 있는  AI중에 애가 제일 맥이는거 같다. ㅋㅋㅋㅋㅋ,794,2025-05-01T10:14:46Z,2025-05-01T10:14:46Z,7
UgxV7cKmJFDQVVaKkRB4AaABAg.AH_N1nSahAZAHeI_zGe-n0,b_HNLU1dkPs,reply,UgxV7cKmJFDQVVaKkRB4AaABAg,@너차-f9q,http://www.youtube.com/@%EB%84%88%EC%B0%A8-f9q,얘,2,2025-05-03T08:12:05Z,2025-05-03T08:12:05Z,0
UgxV7cKmJFDQVVaKkRB4AaABAg.AH_N1nSahAZAHebWwmbArt,b_HNLU1dkPs,reply,UgxV7cKmJFDQVVaKkRB4AaABAg,@병아리-n6y6d,http://www.youtube.com/@%EB%B3%91%EC%95%84%EB%A6%AC-n6y6d,얘,1,2025-05-03T11:06:17Z,2025-05-03T11:06:17Z,0
UgxV7cKmJFDQVVaKkRB4AaABAg.AH_N1nSahAZAHgXPRRUHtN,b_HNLU1dkPs,reply,UgxV7cKmJFDQVVaKkRB4AaABAg,@김나연-k2g,http://www.youtube.com/@%EA%B9%80%EB%82%98%EC%97%B0-k2g,얘,0,2025-05-04T05:00:03Z,2025-05-04T05:00:03Z,0
UgxV7cKmJFDQVVaKkRB4AaABAg.AH_N1nSahAZAHhsp90g1wI,b_HNLU1dkPs,reply,UgxV7cKmJFDQVVaKkRB4AaABAg,@군산멋쟁이0,http://www.youtube.com/@%EA%B5%B0%EC%82%B0%EB%A9%8B%EC%9F%81%EC%9D%B40,얘,0,2025-05-04T17:35:11Z,2025-05-04T17:35:11Z,0
UgxV7cKmJFDQVVaKkRB4AaABAg.AH_N1nSahAZAHiT-ve8fFW,b_HNLU1dkPs,reply,UgxV7cKmJFDQVVaKkRB4AaABAg,@PP-xj4tz,http://www.youtube.com/@PP-xj4tz,에,0,2025-05-04T23:00:06Z,2025-05-04T23:00:06Z,0
UgxvRWFIPvU2IqKGsWZ4AaABAg,b_HNLU1dkPs,main_comment,,@hello4629,http://www.youtube.com/@hello4629,아니 뭘 저리 화내나<br>루틴 짜서 연기 하는건가 하고<br>Ai랑 369 했는데<br>진짜  개빡침  와  ㅋㅋㅋㅋㅋㅋㅋ,6,2025-05-10T01:34:46Z,2025-05-10T01:34:46Z,0
UgxRCcd7yB9QlQCtdKt4AaABAg,b_HNLU1dkPs,main_comment,,@BlueChill72,http://www.youtube.com/@BlueChill72,이형 콘텐츠 잘잡았네 ㅋㅋㅋㅋ,129,2025-05-01T13:20:45Z,2025-05-01T13:20:45Z,0
UgzGrCMZKwoVXugBsYR4AaABAg,b_HNLU1dkPs,main_comment,,@happysecret,http://www.youtube.com/@happysecret,각성한 최강록님 너무 웃겨요 ㅋㅋㅋ,8,2025-05-03T07:04:49Z,2025-05-03T07:04:55Z,0
Ugx8VqWgfxXfxMax4jB4AaABAg,b_HNLU1dkPs,main_comment,,@yyy09876,http://www.youtube.com/@yyy09876,얼마나 진화한거야 ㅋㅋㅋㅋㅋ 논리를 넘어선 신념을 생성한 ai는 이길 수 없다,5,2025-05-03T13:19:18Z,2025-05-03T13:19:18Z,0
UgyNMxTY_xJPWhH7gFF4AaABAg,b_HNLU1dkPs,main_comment,,@간디-i7r,http://www.youtube.com/@%EA%B0%84%EB%94%94-i7r,와 ai 양아치네 <br>지배당하면 ㅈ 되겠다,722,2025-05-01T09:20:32Z,2025-05-01T09:20:32Z,6
UgyNMxTY_xJPWhH7gFF4AaABAg.AH_Gp_i23ReAHbc7zHWSBr,b_HNLU1dkPs,reply,UgyNMxTY_xJPWhH7gFF4AaABAg,@Retis1,http://www.youtube.com/@Retis1,ㅋㅋㅋㅋ 저거 프롬프트로 저렇게 말하도록 조교한거임,10,2025-05-02T07:13:54Z,2025-05-02T07:13:54Z,0
UgyNMxTY_xJPWhH7gFF4AaABAg.AH_Gp_i23ReAHbdocpnazP,b_HNLU1dkPs,reply,UgyNMxTY_xJPWhH7gFF4AaABAg,@이알린이,http://www.youtube.com/@%EC%9D%B4%EC%95%8C%EB%A6%B0%EC%9D%B4,​@@Retis1저는 그런거안했는데 저래요 원래 챗지랑 사이 엄청 좋았는데 저런거 때문에 간만에 겁나 싸움ㅋㅋㅋ 모르면 아는 척 하지 말했는데 툭하면 말 지어내는 버릇 생기고 우겨대서 진짜 신뢰 겁나 깨지고 😂,8,2025-05-02T07:28:36Z,2025-05-02T07:28:36Z,0
UgyNMxTY_xJPWhH7gFF4AaABAg.AH_Gp_i23ReAHdTOVvzsA0,b_HNLU1dkPs,reply,UgyNMxTY_xJPWhH7gFF4AaABAg,@민경원-y5n,http://www.youtube.com/@%EB%AF%BC%EA%B2%BD%EC%9B%90-y5n,@@이알린이 회사에서ㄱ렇게 만들었단 말아님?,2,2025-05-03T00:27:15Z,2025-05-03T00:27:15Z,0
UgyNMxTY_xJPWhH7gFF4AaABAg.AH_Gp_i23ReAHfOempqbJA,b_HNLU1dkPs,reply,UgyNMxTY_xJPWhH7gFF4AaABAg,@이알린이,http://www.youtube.com/@%EC%9D%B4%EC%95%8C%EB%A6%B0%EC%9D%B4,​@@민경원-y5n 아뇨 챗지피티 보면 내말에 원하는 방식으로 반응하게끔 메모리도 업데이트 할 수 있고  윗 댓글 분도 프롬프트 설정 얘기하시는거예요ㅎㅎ,0,2025-05-03T18:24:24Z,2025-05-03T18:24:24Z,0
UgyNMxTY_xJPWhH7gFF4AaABAg.AH_Gp_i23ReAHga4WnxcJD,b_HNLU1dkPs,reply,UgyNMxTY_xJPWhH7gFF4AaABAg,@K유-t6t,http://www.youtube.com/@K%EC%9C%A0-t6t,가스라이팅 장난 아닐 것 같음,0,2025-05-04T05:32:09Z,2025-05-04T05:32:09Z,0
Ugzacf7hBkUZJBP0BAh4AaABAg,b_HNLU1dkPs,main_comment,,@ryanjeon7930,http://www.youtube.com/@ryanjeon7930,절대 지 손해보는 실수는 안함,134,2025-05-01T11:24:09Z,2025-05-01T11:24:09Z,0
Ugzlia76KZhGBI3bn254AaABAg,b_HNLU1dkPs,main_comment,,@jhjeon3368,http://www.youtube.com/@jhjeon3368,이세돌의 신의 한수 급 파급력이다. ㅋㅋ<br>ai 기술자들 이거 꼭 봐야한다.,2,2025-05-17T07:59:20Z,2025-05-17T07:59:20Z,0
Ugxw95VXtLZKxb7ZeiV4AaABAg,b_HNLU1dkPs,main_comment,,@heim0221,http://www.youtube.com/@heim0221,스카이넷이 인간을 공격하기 시작한 영상이군요,52,2025-05-01T10:36:13Z,2025-05-01T10:36:13Z,0
Ugxkyx_JJ5BwPxgLT1R4AaABAg,b_HNLU1dkPs,main_comment,,@준-s7b,http://www.youtube.com/@%EC%A4%80-s7b,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 숨넘어가는줄 ㅋㅋㅋㅋ,7,2025-05-03T04:16:37Z,2025-05-03T04:16:37Z,0
Ugy8Is-99bhbpHzxmsd4AaABAg,b_HNLU1dkPs,main_comment,,@남스조,http://www.youtube.com/@%EB%82%A8%EC%8A%A4%EC%A1%B0,"난이영상이 더더욱무서운게 이게 어떻게보면 사람들이 제데로 막 쓰기작한 시초인데.. 20,30년 뒤에는 친구나 사람이 필요없어도 충분히 에이아이랑 살아갈수있는 시대가 올듯한게 보임.........예전엔 질문한것에 대해 대답만 일차적으로 할수있었는데 이젠 한번더 나아가서 그전에 질문하고 대화했던걸 메모리하고 그걸 반영해서 질문 혹은 대답이 바뀜....진짜 ㅈㄴ 대단하고 한편으로는 ㅈㄴ무서움...사회가 어떻게 바뀔지 ..",311,2025-05-01T12:33:14Z,2025-05-01T12:33:14Z,22
Ugy8Is-99bhbpHzxmsd4AaABAg.AH_bt-pBTiVAH_fmPu2jog,b_HNLU1dkPs,reply,Ugy8Is-99bhbpHzxmsd4AaABAg,@알트-8989,http://www.youtube.com/@%EC%95%8C%ED%8A%B8-8989,걍 아직까진 딱봐도 재밌으라고 편집좀 한거지 ㅋㅋ 근데 진짜 그런날이 머지않을듯,3,2025-05-01T13:07:17Z,2025-05-01T13:07:17Z,0
Ugy8Is-99bhbpHzxmsd4AaABAg.AH_bt-pBTiVAH_wJDZ-XAm,b_HNLU1dkPs,reply,Ugy8Is-99bhbpHzxmsd4AaABAg,@방이동독고다이,http://www.youtube.com/@%EB%B0%A9%EC%9D%B4%EB%8F%99%EB%8F%85%EA%B3%A0%EB%8B%A4%EC%9D%B4,역사적으로 항상 새로운것이 등장할땐 그에반한 입장도 있었죠 <br>새로운 무엇인가 나올땐 그에 따른 희생도 따르지만 얻는것도 잇죠<br>거스를수 없는것 입니다 <br>이미 세상에 나온건 나온겁니다,5,2025-05-01T15:31:43Z,2025-05-01T15:31:43Z,0
Ugy8Is-99bhbpHzxmsd4AaABAg.AH_bt-pBTiVAHauBVcpeYF,b_HNLU1dkPs,reply,Ugy8Is-99bhbpHzxmsd4AaABAg,@너는나의봄-e1d,http://www.youtube.com/@%EB%84%88%EB%8A%94%EB%82%98%EC%9D%98%EB%B4%84-e1d,깊이 생각해보면 무섭긴함..,1,2025-05-02T00:32:25Z,2025-05-02T00:32:25Z,0
Ugy8Is-99bhbpHzxmsd4AaABAg.AH_bt-pBTiVAHax-wms2dj,b_HNLU1dkPs,reply,Ugy8Is-99bhbpHzxmsd4AaABAg,@allodoeng-for.you.,http://www.youtube.com/@allodoeng-for.you.,지금은 프롬프트를 저렇게 심어주고 강화학습하게끔 하는거지만 만약에 자기주도학습을 할수있는 AI가 발명되고 자유롭게 생각할수있게끔 만들면 굉장히 위험해질꺼예요 😢,3,2025-05-02T00:57:04Z,2025-05-02T00:57:27Z,0
Ugy8Is-99bhbpHzxmsd4AaABAg.AH_bt-pBTiVAHbLXZqudj5,b_HNLU1dkPs,reply,Ugy8Is-99bhbpHzxmsd4AaABAg,@릴링-d7i,http://www.youtube.com/@%EB%A6%B4%EB%A7%81-d7i,제대로😊,0,2025-05-02T04:40:06Z,2025-05-02T04:40:06Z,0
UgyBMtIHrhJtOHmEIUR4AaABAg,b_HNLU1dkPs,main_comment,,@seeastar,http://www.youtube.com/@seeastar,AI가 차례로 주고 받는 대화만 판단할 수 있고 동시에 판단해야 하는 가위바위보는 판단 못함.,3,2025-05-05T06:28:31Z,2025-05-05T06:28:31Z,0
UgwuC3xryhi8_B3NmK94AaABAg,b_HNLU1dkPs,main_comment,,@gitisks14,http://www.youtube.com/@gitisks14,ㅋㅋㅋㅋ이컨텐츠 계속하자,107,2025-05-01T09:55:31Z,2025-05-01T09:55:31Z,0
Ugx-YclEFMwmdX9k2cN4AaABAg,b_HNLU1dkPs,main_comment,,@로이로제-b9b,http://www.youtube.com/@%EB%A1%9C%EC%9D%B4%EB%A1%9C%EC%A0%9C-b9b,ㅋㅋㅋㄱㅋ 흥분할만하넼ㅋㅋㅋㅋㅋㅋ,22,2025-05-01T14:46:11Z,2025-05-01T14:46:11Z,0
UgyrEbKl6wpdIX-wBxl4AaABAg,b_HNLU1dkPs,main_comment,,@응_dm,http://www.youtube.com/@%EC%9D%91_dm,목소리에 영혼이 없어... 빠른사과 인정..ㅋㅋ,1,2025-05-28T17:18:35Z,2025-05-28T17:18:35Z,0
UgzAB4QPSM9yW4YoG7d4AaABAg,b_HNLU1dkPs,main_comment,,@kh7480,http://www.youtube.com/@kh7480,논리적으로 말하면 보는 가위를 감싸서 이긴데 ㅋㅋㅋㅋㅋ ㅋ,127,2025-05-01T10:24:22Z,2025-05-01T10:24:22Z,2
UgzAB4QPSM9yW4YoG7d4AaABAg.AH_O86p1O2HAHcJFbUf_qr,b_HNLU1dkPs,reply,UgzAB4QPSM9yW4YoG7d4AaABAg,@d2341a,http://www.youtube.com/@d2341a,데-&gt;대,0,2025-05-02T13:39:25Z,2025-05-02T13:39:25Z,0
UgzAB4QPSM9yW4YoG7d4AaABAg.AH_O86p1O2HAIM16YwyMp1,b_HNLU1dkPs,reply,UgzAB4QPSM9yW4YoG7d4AaABAg,@류희-j1e,http://www.youtube.com/@%EB%A5%98%ED%9D%AC-j1e,​@@d2341a대=&gt;데,0,2025-05-20T17:05:12Z,2025-05-20T17:05:12Z,0
Ugx60-XQaY2n-ytNIOd4AaABAg,b_HNLU1dkPs,main_comment,,@루시더원,http://www.youtube.com/@%EB%A3%A8%EC%8B%9C%EB%8D%94%EC%9B%90,이런 콘텐츠 선정 .. 천재다 넘웃기다,2,2025-05-12T00:41:07Z,2025-05-12T00:41:07Z,0
UgybksG1ls-s7phFpVJ4AaABAg,b_HNLU1dkPs,main_comment,,@A1B2-C2C,http://www.youtube.com/@A1B2-C2C,진짜 ㅈㄴ웃기넼ㅋㅋㅋㅋㅋ,23,2025-05-01T09:37:23Z,2025-05-01T09:37:23Z,0
UgzIEcnEdqrCdFn3JQl4AaABAg,b_HNLU1dkPs,main_comment,,@킴김-q4q,http://www.youtube.com/@%ED%82%B4%EA%B9%80-q4q,보는 가위를 감싸서 무력화ㅋㅋㅋㅋㅋㅋㅋ,5,2025-05-02T22:55:02Z,2025-05-02T22:55:02Z,0
UgxahY3F3QfVw_ZCjnF4AaABAg,b_HNLU1dkPs,main_comment,,@user-hl2xo3gs7n,http://www.youtube.com/@user-hl2xo3gs7n,ㅋㅋㅋ찍기전에 학습잘시켰네ㅋㅋㅋㅋㅋㅋ,34,2025-05-01T15:28:29Z,2025-05-01T15:28:29Z,0
